CategoryName,window_start,window_end,future_start,future_end,CategoryName,cur_mean,cur_sum,cur_std,coverage,volatility_ratio,intra_growth,long_mean,long_sum,long_coverage,days_since_last_sale,active_recent_flag,fallback_baseline,month,week_of_year,day_of_week,target_up
Storage,2016-03-18,2016-04-14,2016-04-15,2016-05-12,Storage,0.0,0.0,0.0,0.0,0.0,0.0,4.822222222222222,434.0,0.022222222222222223,28.0,0,135.0222222222222,4,15,3,0
Storage,2016-03-25,2016-04-21,2016-04-22,2016-05-19,Storage,0.0,0.0,0.0,0.0,0.0,0.0,4.822222222222222,434.0,0.022222222222222223,28.0,0,135.0222222222222,4,16,3,0
Storage,2016-04-01,2016-04-28,2016-04-29,2016-05-26,Storage,0.0,0.0,0.0,0.0,0.0,0.0,4.822222222222222,434.0,0.022222222222222223,28.0,0,135.0222222222222,4,17,3,1
Storage,2016-04-08,2016-05-05,2016-05-06,2016-06-02,Storage,0.0,0.0,0.0,0.0,0.0,0.0,4.822222222222222,434.0,0.022222222222222223,28.0,0,135.0222222222222,5,18,3,1
Storage,2016-04-15,2016-05-12,2016-05-13,2016-06-09,Storage,0.0,0.0,0.0,0.0,0.0,0.0,4.088888888888889,368.0,0.011111111111111112,28.0,0,114.48888888888888,5,19,3,1
Storage,2016-04-22,2016-05-19,2016-05-20,2016-06-16,Storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,20,3,1
Storage,2016-04-29,2016-05-26,2016-05-27,2016-06-23,Storage,5.285714285714286,148.0,27.465377091449344,0.03571428571428571,5.196151439650955,5.0,1.6444444444444444,148.0,0.011111111111111112,0.0,1,148.0,5,21,3,1
Storage,2016-05-06,2016-06-02,2016-06-03,2016-06-30,Storage,5.285714285714286,148.0,27.46537709144934,0.03571428571428571,5.196151439650954,5.0,1.6444444444444444,148.0,0.011111111111111112,7.0,1,148.0,6,22,3,1
Storage,2016-05-13,2016-06-09,2016-06-10,2016-07-07,Storage,5.285714285714286,148.0,27.46537709144934,0.03571428571428571,5.196151439650954,-0.9999999054054144,1.6444444444444444,148.0,0.011111111111111112,14.0,1,148.0,6,23,3,1
Storage,2016-05-20,2016-06-16,2016-06-17,2016-07-14,Storage,14.964285714285714,419.0,56.40255955619209,0.07142857142857142,3.769144539468572,0.8310810024653107,4.655555555555556,419.0,0.022222222222222223,2.0,1,419.0,6,24,3,0
Storage,2016-05-27,2016-06-23,2016-06-24,2016-07-21,Storage,16.928571428571427,474.0,61.70953189362737,0.07142857142857142,3.645288588509464,5.0,6.911111111111111,622.0,0.03333333333333333,2.0,1,473.99999999999994,6,25,3,0
Storage,2016-06-03,2016-06-30,2016-07-01,2016-07-28,Storage,16.928571428571427,474.0,61.70953189362737,0.07142857142857142,3.645288588509464,-0.25092249626230645,6.911111111111111,622.0,0.03333333333333333,9.0,1,473.99999999999994,6,26,3,0
Storage,2016-06-10,2016-07-07,2016-07-08,2016-08-04,Storage,16.928571428571427,474.0,61.70953189362737,0.07142857142857142,3.645288588509464,-0.999999970464136,6.911111111111111,622.0,0.03333333333333333,16.0,1,473.99999999999994,7,27,3,0
Storage,2016-06-17,2016-07-14,2016-07-15,2016-08-11,Storage,10.214285714285714,286.0,40.16782395939134,0.07142857142857142,3.93251384878521,-0.5911329641583177,7.833333333333333,705.0,0.044444444444444446,2.0,1,286.0,7,28,3,0
Storage,2016-06-24,2016-07-21,2016-07-22,2016-08-18,Storage,2.9642857142857144,83.0,15.402880395880373,0.03571428571428571,5.1961506697883335,5.0,7.833333333333333,705.0,0.044444444444444446,9.0,1,219.33333333333331,7,29,3,1
Storage,2016-07-01,2016-07-28,2016-07-29,2016-08-25,Storage,2.9642857142857144,83.0,15.402880395880373,0.03571428571428571,5.1961506697883335,-0.9999998313253297,7.833333333333333,705.0,0.044444444444444446,16.0,1,219.33333333333331,7,30,3,1
Storage,2016-07-08,2016-08-04,2016-08-05,2016-09-01,Storage,2.9642857142857144,83.0,15.402880395880373,0.03571428571428571,5.1961506697883335,-0.9999998313253297,7.833333333333333,705.0,0.044444444444444446,23.0,1,219.33333333333331,8,31,3,1
Storage,2016-07-15,2016-08-11,2016-08-12,2016-09-08,Storage,0.0,0.0,0.0,0.0,0.0,0.0,7.833333333333333,705.0,0.044444444444444446,28.0,0,219.33333333333331,8,32,3,1
Storage,2016-07-22,2016-08-18,2016-08-19,2016-09-15,Storage,4.928571428571429,138.0,25.60960836905412,0.03571428571428571,5.19615136841505,5.0,9.366666666666667,843.0,0.05555555555555555,2.0,1,262.26666666666665,8,33,3,1
Storage,2016-07-29,2016-08-25,2016-08-26,2016-09-22,Storage,4.928571428571429,138.0,25.609608369054122,0.03571428571428571,5.196151368415051,5.0,7.722222222222222,695.0,0.044444444444444446,9.0,1,216.22222222222223,8,34,3,1
Storage,2016-08-05,2016-09-01,2016-09-02,2016-09-29,Storage,4.928571428571429,138.0,25.609608369054122,0.03571428571428571,5.196151368415051,-0.999999898550735,7.722222222222222,695.0,0.044444444444444446,16.0,1,216.22222222222223,9,35,3,1
Storage,2016-08-12,2016-09-08,2016-09-09,2016-10-06,Storage,10.642857142857142,298.0,32.63676091871413,0.10714285714285714,3.066541006244455,0.1594202736820012,9.5,855.0,0.06666666666666667,1.0,1,298.0,9,36,3,0
Storage,2016-08-19,2016-09-15,2016-09-16,2016-10-13,Storage,7.392857142857143,207.0,22.85878900322319,0.10714285714285714,3.0920096884733237,5.0,7.011111111111111,631.0,0.06666666666666667,1.0,1,207.0,9,37,3,1
Storage,2016-08-26,2016-09-22,2016-09-23,2016-10-20,Storage,10.071428571428571,282.0,26.012261629893715,0.14285714285714285,2.5827774940399086,-0.2374999792187519,5.588888888888889,503.0,0.06666666666666667,3.0,1,282.0,9,38,3,0
Storage,2016-09-02,2016-09-29,2016-09-30,2016-10-27,Storage,10.071428571428571,282.0,26.01226162989371,0.14285714285714285,2.582777494039908,-0.6376811162920986,5.588888888888889,503.0,0.06666666666666667,10.0,1,282.0,9,39,3,0
Storage,2016-09-09,2016-10-06,2016-10-07,2016-11-03,Storage,9.035714285714286,253.0,28.478666379862492,0.10714285714285714,3.1517888157551894,0.07377048333781355,7.044444444444444,634.0,0.07777777777777778,4.0,1,253.00000000000003,10,40,3,0
Storage,2016-09-16,2016-10-13,2016-10-14,2016-11-10,Storage,10.214285714285714,286.0,30.627202128240214,0.10714285714285714,2.9984670476701005,1.8133329948445078,7.011111111111111,631.0,0.07777777777777778,3.0,1,286.0,10,41,3,0
Storage,2016-09-23,2016-10-20,2016-10-21,2016-11-17,Storage,7.535714285714286,211.0,28.01209195898027,0.07142857142857142,3.717243937292025,-0.3893129354932741,7.011111111111111,631.0,0.07777777777777778,10.0,1,211.0,10,42,3,0
Storage,2016-09-30,2016-10-27,2016-10-28,2016-11-24,Storage,9.892857142857142,277.0,29.98611498405111,0.10714285714285714,3.0310871288194643,-0.6872037458727374,7.7444444444444445,697.0,0.08888888888888889,0.0,1,277.0,10,43,3,0
Storage,2016-10-07,2016-11-03,2016-11-04,2016-12-01,Storage,6.428571428571429,180.0,19.598521393623717,0.10714285714285714,3.0486584092168254,0.24999995625000768,8.122222222222222,731.0,0.1,6.0,1,227.42222222222222,11,44,3,1
Storage,2016-10-14,2016-11-10,2016-11-11,2016-12-08,Storage,3.5714285714285716,100.0,13.56842071931463,0.07142857142857142,3.7991567376442097,-0.4848483820018584,8.122222222222222,731.0,0.1,13.0,1,227.42222222222222,11,45,3,1
Storage,2016-10-21,2016-11-17,2016-11-18,2016-12-15,Storage,3.5714285714285716,100.0,13.56842071931463,0.07142857142857142,3.7991567376442097,-0.9999998600000196,6.588888888888889,593.0,0.08888888888888889,20.0,1,184.48888888888888,11,46,3,1
Storage,2016-10-28,2016-11-24,2016-11-25,2016-12-22,Storage,1.2142857142857142,34.0,6.309613656143767,0.03571428571428571,5.196148143525808,-0.9999995882354636,6.588888888888889,593.0,0.08888888888888889,27.0,1,184.48888888888888,11,47,3,1
Storage,2016-11-04,2016-12-01,2016-12-02,2016-12-29,Storage,16.035714285714285,449.0,63.52866740010098,0.07142857142857142,3.9616983881409187,5.0,11.577777777777778,1042.0,0.1111111111111111,1.0,1,449.0,12,48,3,0
Storage,2016-11-11,2016-12-08,2016-12-09,2017-01-05,Storage,19.75,553.0,65.49243413228301,0.10714285714285714,3.316072446390408,5.0,10.955555555555556,986.0,0.1,6.0,1,553.0,12,49,3,0
Storage,2016-11-18,2016-12-15,2016-12-16,2017-01-12,Storage,19.75,553.0,65.49243413228301,0.10714285714285714,3.316072446390408,-0.7683741408524767,10.433333333333334,939.0,0.08888888888888889,13.0,1,553.0,12,50,3,0
Storage,2016-11-25,2016-12-22,2016-12-23,2017-01-19,Storage,19.75,553.0,65.49243413228301,0.10714285714285714,3.316072446390408,-0.999999974683545,9.6,864.0,0.07777777777777778,20.0,1,553.0,12,51,3,0
Storage,2016-12-02,2016-12-29,2016-12-30,2017-01-26,Storage,3.7142857142857144,104.0,19.299994712910344,0.03571428571428571,5.196151023742893,-0.9999998653846335,9.6,864.0,0.07777777777777778,27.0,1,268.8,12,52,3,1
Storage,2016-12-09,2017-01-05,2017-01-06,2017-02-02,Storage,7.321428571428571,205.0,38.04325880910213,0.03571428571428571,5.19615171298835,5.0,10.422222222222222,938.0,0.07777777777777778,3.0,1,291.82222222222225,1,1,3,0
Storage,2016-12-16,2017-01-12,2017-01-13,2017-02-09,Storage,7.321428571428571,205.0,38.04325880910213,0.03571428571428571,5.19615171298835,5.0,9.533333333333333,858.0,0.06666666666666667,10.0,1,266.93333333333334,1,2,3,0
Storage,2016-12-23,2017-01-19,2017-01-20,2017-02-16,Storage,7.321428571428571,205.0,38.04325880910213,0.03571428571428571,5.19615171298835,-0.9999999317073218,9.533333333333333,858.0,0.06666666666666667,17.0,1,266.93333333333334,1,3,3,1
Storage,2016-12-30,2017-01-26,2017-01-27,2017-02-23,Storage,7.321428571428571,205.0,38.04325880910213,0.03571428571428571,5.19615171298835,-0.9999999317073218,8.422222222222222,758.0,0.044444444444444446,24.0,1,235.82222222222222,1,4,3,1
Storage,2017-01-06,2017-02-02,2017-02-03,2017-03-02,Storage,0.0,0.0,0.0,0.0,0.0,0.0,8.422222222222222,758.0,0.044444444444444446,28.0,0,235.82222222222222,2,5,3,1
Storage,2017-01-13,2017-02-09,2017-02-10,2017-03-09,Storage,0.0,0.0,0.0,0.0,0.0,0.0,8.422222222222222,758.0,0.044444444444444446,28.0,0,235.82222222222222,2,6,3,1
Storage,2017-01-20,2017-02-16,2017-02-17,2017-03-16,Storage,15.0,420.0,67.80170667889878,0.07142857142857142,4.5201134772523535,5.0,13.088888888888889,1178.0,0.06666666666666667,1.0,1,420.0,2,7,3,1
Storage,2017-01-27,2017-02-23,2017-02-24,2017-03-23,Storage,31.071428571428573,870.0,95.28825762294285,0.14285714285714285,3.066748422498211,5.0,18.08888888888889,1628.0,0.08888888888888889,2.0,1,870.0,2,8,3,0
Storage,2017-02-03,2017-03-02,2017-03-03,2017-03-30,Storage,31.071428571428573,870.0,95.28825762294285,0.14285714285714285,3.066748422498211,0.07142856904761923,11.944444444444445,1075.0,0.05555555555555555,9.0,1,870.0,3,9,3,0
Storage,2017-02-10,2017-03-09,2017-03-10,2017-04-06,Storage,31.071428571428573,870.0,95.28825762294285,0.14285714285714285,3.066748422498211,-0.9999999839080462,11.944444444444445,1075.0,0.05555555555555555,16.0,1,870.0,3,10,3,0
Storage,2017-02-17,2017-03-16,2017-03-17,2017-04-13,Storage,16.071428571428573,450.0,70.46221306053164,0.07142857142857142,4.3843152065201325,-0.99999996888889,11.944444444444445,1075.0,0.05555555555555555,23.0,1,450.00000000000006,3,11,3,0
Storage,2017-02-24,2017-03-23,2017-03-24,2017-04-20,Storage,2.4642857142857144,69.0,12.804804184527061,0.03571428571428571,5.196150314123897,5.0,12.71111111111111,1144.0,0.06666666666666667,6.0,1,355.9111111111111,3,12,3,0
Storage,2017-03-03,2017-03-30,2017-03-31,2017-04-27,Storage,2.4642857142857144,69.0,12.804804184527061,0.03571428571428571,5.196150314123897,5.0,12.71111111111111,1144.0,0.06666666666666667,13.0,1,355.9111111111111,3,13,3,1
Storage,2017-03-10,2017-04-06,2017-04-07,2017-05-04,Storage,2.4642857142857144,69.0,12.804804184527061,0.03571428571428571,5.196150314123897,-0.9999997971014905,10.433333333333334,939.0,0.05555555555555555,20.0,1,292.1333333333333,4,14,3,1
Storage,2017-03-17,2017-04-13,2017-04-14,2017-05-11,Storage,2.4642857142857144,69.0,12.804804184527061,0.03571428571428571,5.196150314123897,-0.9999997971014905,10.433333333333334,939.0,0.05555555555555555,27.0,1,292.1333333333333,4,15,3,1
Storage,2017-03-24,2017-04-20,2017-04-21,2017-05-18,Storage,0.0,0.0,0.0,0.0,0.0,0.0,10.433333333333334,939.0,0.05555555555555555,28.0,0,292.1333333333333,4,16,3,1
Storage,2017-03-31,2017-04-27,2017-04-28,2017-05-25,Storage,4.75,133.0,24.681724007856502,0.03571428571428571,5.1961513287800365,5.0,11.911111111111111,1072.0,0.06666666666666667,1.0,1,333.5111111111111,4,17,3,0
Storage,2017-04-07,2017-05-04,2017-05-05,2017-06-01,Storage,4.75,133.0,24.681724007856502,0.03571428571428571,5.1961513287800365,5.0,11.911111111111111,1072.0,0.06666666666666667,8.0,1,333.5111111111111,5,18,3,0
Storage,2017-04-14,2017-05-11,2017-05-12,2017-06-08,Storage,4.75,133.0,24.681724007856502,0.03571428571428571,5.1961513287800365,-0.9999998947368532,7.877777777777778,709.0,0.05555555555555555,15.0,1,220.57777777777778,5,19,3,0
Storage,2017-04-21,2017-05-18,2017-05-19,2017-06-15,Storage,4.75,133.0,24.681724007856502,0.03571428571428571,5.1961513287800365,-0.9999998947368532,7.2444444444444445,652.0,0.044444444444444446,22.0,1,202.84444444444443,5,20,3,0
Storage,2017-04-28,2017-05-25,2017-05-26,2017-06-22,Storage,0.0,0.0,0.0,0.0,0.0,0.0,2.2444444444444445,202.0,0.022222222222222223,28.0,0,62.84444444444445,5,21,3,1
Storage,2017-05-05,2017-06-01,2017-06-02,2017-06-29,Storage,4.821428571428571,135.0,25.052877752335537,0.03571428571428571,5.196151344986351,5.0,3.7444444444444445,337.0,0.03333333333333333,5.0,1,135.0,6,22,3,0
Storage,2017-05-12,2017-06-08,2017-06-09,2017-07-06,Storage,4.821428571428571,135.0,25.052877752335537,0.03571428571428571,5.196151344986351,5.0,3.7444444444444445,337.0,0.03333333333333333,12.0,1,135.0,6,23,3,0
Storage,2017-05-19,2017-06-15,2017-06-16,2017-07-13,Storage,4.821428571428571,135.0,25.052877752335537,0.03571428571428571,5.196151344986351,-0.9999998962963071,2.977777777777778,268.0,0.022222222222222223,19.0,1,135.0,6,24,3,0
Storage,2017-05-26,2017-06-22,2017-06-23,2017-07-20,Storage,4.821428571428571,135.0,25.052877752335537,0.03571428571428571,5.196151344986351,-0.9999998962963071,2.977777777777778,268.0,0.022222222222222223,26.0,1,135.0,6,25,3,0
Storage,2017-06-02,2017-06-29,2017-06-30,2017-07-27,Storage,0.0,0.0,0.0,0.0,0.0,0.0,2.977777777777778,268.0,0.022222222222222223,28.0,0,83.37777777777778,6,26,3,0
Storage,2017-06-09,2017-07-06,2017-07-07,2017-08-03,Storage,0.0,0.0,0.0,0.0,0.0,0.0,2.977777777777778,268.0,0.022222222222222223,28.0,0,83.37777777777778,7,27,3,0
Storage,2017-06-16,2017-07-13,2017-07-14,2017-08-10,Storage,0.0,0.0,0.0,0.0,0.0,0.0,2.977777777777778,268.0,0.022222222222222223,28.0,0,83.37777777777778,7,28,3,0
Storage,2017-06-23,2017-07-20,2017-07-21,2017-08-17,Storage,0.0,0.0,0.0,0.0,0.0,0.0,2.977777777777778,268.0,0.022222222222222223,28.0,0,83.37777777777778,7,29,3,1
Storage,2017-06-30,2017-07-27,2017-07-28,2017-08-24,Storage,0.0,0.0,0.0,0.0,0.0,0.0,1.5,135.0,0.011111111111111112,28.0,0,42.0,7,30,3,1
Storage,2017-07-07,2017-08-03,2017-08-04,2017-08-31,Storage,0.0,0.0,0.0,0.0,0.0,0.0,1.5,135.0,0.011111111111111112,28.0,0,42.0,8,31,3,1
Storage,2017-07-14,2017-08-10,2017-08-11,2017-09-07,Storage,0.0,0.0,0.0,0.0,0.0,0.0,1.5,135.0,0.011111111111111112,28.0,0,42.0,8,32,3,1
Storage,2017-07-21,2017-08-17,2017-08-18,2017-09-14,Storage,4.178571428571429,117.0,21.71249405202414,0.03571428571428571,5.196151179183272,5.0,2.8,252.0,0.022222222222222223,5.0,1,117.0,8,33,3,0
Storage,2017-07-28,2017-08-24,2017-08-25,2017-09-21,Storage,4.178571428571429,117.0,21.712494052024145,0.03571428571428571,5.196151179183273,5.0,2.8,252.0,0.022222222222222223,12.0,1,117.0,8,34,3,0
Storage,2017-08-04,2017-08-31,2017-09-01,2017-09-28,Storage,4.178571428571429,117.0,21.712494052024145,0.03571428571428571,5.196151179183273,-0.9999998803418948,1.3,117.0,0.011111111111111112,19.0,1,117.0,8,35,3,1
Storage,2017-08-11,2017-09-07,2017-09-08,2017-10-05,Storage,7.714285714285714,216.0,27.918065250782313,0.07142857142857142,3.619007989304079,-0.15384613543721465,2.4,216.0,0.022222222222222223,2.0,1,216.0,9,36,3,0
Storage,2017-08-18,2017-09-14,2017-09-15,2017-10-12,Storage,3.5357142857142856,99.0,18.372110351712728,0.03571428571428571,5.196150953088178,5.0,2.4,216.0,0.022222222222222223,9.0,1,99.0,9,37,3,1
Storage,2017-08-25,2017-09-21,2017-09-22,2017-10-19,Storage,3.5357142857142856,99.0,18.372110351712728,0.03571428571428571,5.196150953088178,-0.9999998585858786,2.4,216.0,0.022222222222222223,16.0,1,99.0,9,38,3,1
Storage,2017-09-01,2017-09-28,2017-09-29,2017-10-26,Storage,8.428571428571429,236.0,30.81097737058356,0.07142857142857142,3.655539254327291,0.3838383295582162,3.922222222222222,353.0,0.03333333333333333,1.0,1,236.0,9,39,3,0
Storage,2017-09-08,2017-10-05,2017-10-06,2017-11-02,Storage,4.892857142857143,137.0,25.424031496814585,0.03571428571428571,5.19615136071949,5.0,3.922222222222222,353.0,0.03333333333333333,8.0,1,137.0,10,40,3,0
CPU,2013-06-21,2013-07-18,2013-07-19,2013-08-15,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,29,3,0
CPU,2013-06-28,2013-07-25,2013-07-26,2013-08-22,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,30,3,0
CPU,2013-07-05,2013-08-01,2013-08-02,2013-08-29,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,31,3,0
CPU,2013-07-12,2013-08-08,2013-08-09,2013-09-05,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,32,3,0
CPU,2013-07-19,2013-08-15,2013-08-16,2013-09-12,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,33,3,0
CPU,2013-07-26,2013-08-22,2013-08-23,2013-09-19,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,34,3,0
CPU,2013-08-02,2013-08-29,2013-08-30,2013-09-26,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,35,3,0
CPU,2013-08-09,2013-09-05,2013-09-06,2013-10-03,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,36,3,0
CPU,2013-08-16,2013-09-12,2013-09-13,2013-10-10,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,37,3,0
CPU,2013-08-23,2013-09-19,2013-09-20,2013-10-17,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,38,3,0
CPU,2013-08-30,2013-09-26,2013-09-27,2013-10-24,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,39,3,0
CPU,2013-09-06,2013-10-03,2013-10-04,2013-10-31,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,40,3,0
CPU,2013-09-13,2013-10-10,2013-10-11,2013-11-07,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,41,3,0
CPU,2013-09-20,2013-10-17,2013-10-18,2013-11-14,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,42,3,0
CPU,2013-09-27,2013-10-24,2013-10-25,2013-11-21,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,43,3,0
CPU,2013-10-04,2013-10-31,2013-11-01,2013-11-28,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,44,3,0
CPU,2013-10-11,2013-11-07,2013-11-08,2013-12-05,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,45,3,0
CPU,2013-10-18,2013-11-14,2013-11-15,2013-12-12,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,46,3,0
CPU,2013-10-25,2013-11-21,2013-11-22,2013-12-19,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,47,3,0
CPU,2013-11-01,2013-11-28,2013-11-29,2013-12-26,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,48,3,0
CPU,2013-11-08,2013-12-05,2013-12-06,2014-01-02,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,49,3,0
CPU,2013-11-15,2013-12-12,2013-12-13,2014-01-09,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,50,3,0
CPU,2013-11-22,2013-12-19,2013-12-20,2014-01-16,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,51,3,0
CPU,2013-11-29,2013-12-26,2013-12-27,2014-01-23,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,52,3,0
CPU,2013-12-06,2014-01-02,2014-01-03,2014-01-30,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,1,3,0
CPU,2013-12-13,2014-01-09,2014-01-10,2014-02-06,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,2,3,0
CPU,2013-12-20,2014-01-16,2014-01-17,2014-02-13,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,3,3,0
CPU,2013-12-27,2014-01-23,2014-01-24,2014-02-20,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,4,3,0
CPU,2014-01-03,2014-01-30,2014-01-31,2014-02-27,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,5,3,0
CPU,2014-01-10,2014-02-06,2014-02-07,2014-03-06,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,6,3,0
CPU,2014-01-17,2014-02-13,2014-02-14,2014-03-13,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,7,3,0
CPU,2014-01-24,2014-02-20,2014-02-21,2014-03-20,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,8,3,0
CPU,2014-01-31,2014-02-27,2014-02-28,2014-03-27,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,9,3,0
CPU,2014-02-07,2014-03-06,2014-03-07,2014-04-03,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,10,3,0
CPU,2014-02-14,2014-03-13,2014-03-14,2014-04-10,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,11,3,0
CPU,2014-02-21,2014-03-20,2014-03-21,2014-04-17,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,12,3,0
CPU,2014-02-28,2014-03-27,2014-03-28,2014-04-24,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,13,3,0
CPU,2014-03-07,2014-04-03,2014-04-04,2014-05-01,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,14,3,0
CPU,2014-03-14,2014-04-10,2014-04-11,2014-05-08,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,15,3,0
CPU,2014-03-21,2014-04-17,2014-04-18,2014-05-15,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,16,3,0
CPU,2014-03-28,2014-04-24,2014-04-25,2014-05-22,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,17,3,0
CPU,2014-04-04,2014-05-01,2014-05-02,2014-05-29,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,18,3,0
CPU,2014-04-11,2014-05-08,2014-05-09,2014-06-05,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,19,3,0
CPU,2014-04-18,2014-05-15,2014-05-16,2014-06-12,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,20,3,0
CPU,2014-04-25,2014-05-22,2014-05-23,2014-06-19,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,21,3,0
CPU,2014-05-02,2014-05-29,2014-05-30,2014-06-26,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,22,3,0
CPU,2014-05-09,2014-06-05,2014-06-06,2014-07-03,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,6,23,3,0
CPU,2014-05-16,2014-06-12,2014-06-13,2014-07-10,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,6,24,3,0
CPU,2014-05-23,2014-06-19,2014-06-20,2014-07-17,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,6,25,3,0
CPU,2014-05-30,2014-06-26,2014-06-27,2014-07-24,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,6,26,3,0
CPU,2014-06-06,2014-07-03,2014-07-04,2014-07-31,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,27,3,0
CPU,2014-06-13,2014-07-10,2014-07-11,2014-08-07,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,28,3,0
CPU,2014-06-20,2014-07-17,2014-07-18,2014-08-14,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,29,3,0
